대여소번호,대여소명,자치구,상세주소,위도,경도,설치시기,LCD,QR,운영방식,자전거수,연도,월,일,요일
111.0,상수역 2번출구 앞,마포구,서울특별시 마포구 와우산로 40,37.54787064,126.92353058,2015-09-07 01:30:37.000,10.0,10.0,QR,20,2015,9,7,0
112.0,극동방송국 앞,마포구,서울특별시 마포구 와우산로 56,37.54920197,126.92320251,2015-09-07 01:31:42.000,10.0,10.0,QR,20,2015,9,7,0
113.0,홍대입구역 2번출구 앞,마포구,서울특별시 마포구 양화로 165,37.5574379,126.9238205,2015-09-07 01:32:58.000,25.0,25.0,QR,50,2015,9,7,0
114.0,홍대입구역 8번출구 앞,마포구,서울특별시 마포구 양화로18길 3,37.55706024,126.92442322,2015-09-07 01:33:52.000,15.0,15.0,QR,30,2015,9,7,0
118.0,광흥창역 2번출구 앞,마포구,서울특별시 마포구 독막로 지하165,37.54773331,126.9317627,2015-09-07 01:33:32.000,10.0,9.0,QR,19,2015,9,7,0
119.0,서강나루 공원,마포구,서울특별시 마포구 창전로 30,37.54528427,126.93105316,2015-09-07 01:34:34.000,10.0,10.0,QR,20,2015,9,7,0
120.0,신수동 사거리,마포구,서울특별시 마포구 토정로 211,37.54524231,126.93411255,2015-09-07 01:34:59.000,5.0,5.0,QR,10,2015,9,7,0
121.0,마포소방서 앞,마포구,서울특별시 마포구 창전로 76,37.54976654,126.93317413,2015-09-07 10:30:28.000,15.0,15.0,QR,30,2015,9,7,0
122.0,신성기사식당 앞,마포구,서울특별시 마포구 독막로 223-1,37.54745865,126.93837738,2015-09-07 10:31:45.000,10.0,10.0,QR,20,2015,9,7,0
124.0,서강대 정문 건너편,마포구,서울특별시 마포구 서강로16길 72,37.55113983,126.93698883,2015-09-07 10:33:08.000,35.0,35.0,QR,70,2015,9,7,0
126.0,서강대 후문 옆,마포구,서울특별시 마포구 대흥로 122,37.55041122,126.94384766,2015-09-07 10:34:51.000,20.0,20.0,QR,40,2015,9,7,0
127.0,현대벤처빌 앞,마포구,서울특별시 마포구 백범로 10,37.5535202,126.93695068,2015-09-07 10:35:40.000,15.0,9.0,QR,24,2015,9,7,0
129.0,신촌역(2호선) 6번출구 옆,마포구,서울특별시 마포구 신촌로 106,37.55505371,126.93756866,2015-09-07 10:37:04.000,10.0,10.0,QR,20,2015,9,7,0
130.0,신촌역(2호선) 7번출구 앞,마포구,서울특별시 마포구 신촌로 94,37.55485916,126.93615723,2015-09-07 10:37:50.000,10.0,10.0,QR,20,2015,9,7,0
142.0,아현역 4번출구 앞,마포구,서울특별시 마포구 아현동 329-15,37.55720139,126.95566559,2016-06-29 12:00:00.000,11.0,,LCD,11,2016,6,29,2
143.0,공덕역 2번출구,마포구,서울특별시 마포구 공덕동 257-88,37.54457855,126.9502182,2016-06-29 12:00:00.000,9.0,,LCD,9,2016,6,29,2
144.0,공덕역 8번출구,마포구,서울특별시 마포구 공덕동 438-5,37.5435791,126.95132446,2016-06-29 12:00:00.000,10.0,,LCD,10,2016,6,29,2
145.0,공덕역 5번출구,마포구,서울특별시 마포구 공덕동 237-9,37.54425049,126.95163727,2016-06-29 12:00:00.000,9.0,,LCD,9,2016,6,29,2
146.0,마포역 2번출구 뒤,마포구,서울특별시 마포구 도화동 555-2,37.53993607,126.94582367,2016-06-29 12:00:00.000,12.0,,LCD,12,2016,6,29,2
147.0,마포역 4번출구 뒤,마포구,서울특별시 마포구 도화동 292-29,37.53927231,126.94591522,2016-06-29 12:00:00.000,7.0,7.0,QR,14,2016,6,29,2
148.0,용강동 주민센터 앞,마포구,서울특별시 마포구 용강동 234-1,37.54234695,126.94302368,2016-06-29 12:00:00.000,11.0,11.0,QR,22,2016,6,29,2
150.0,서강대역 2번출구 앞,마포구,서울특별시 마포구 노고산동 112-13,37.55295563,126.93434143,2016-06-29 12:00:00.000,15.0,15.0,QR,30,2016,6,29,2
153.0,성산2교 사거리,마포구,서울특별시 마포구 성산동 54-17,37.56469727,126.91261292,2016-06-29 12:00:00.000,10.0,,LCD,10,2016,6,29,2
154.0,마포구청역,마포구,서울특별시 마포구 망원동 477-23,37.56090927,126.90549469,2016-06-29 12:00:00.000,13.0,,LCD,13,2016,6,29,2
155.0,가좌역1 번출구 앞,마포구,서울특별시 마포구 성산동123-29,37.56829453,126.91504669,2016-06-29 12:00:00.000,15.0,15.0,QR,30,2016,6,29,2
156.0,서울서부지방법원 앞,마포구,서울특별시 마포구 공덕동 105-11,37.54933167,126.95491791,2016-06-29 12:00:00.000,10.0,10.0,QR,20,2016,6,29,2
157.0,애오개역 4번출구 앞,마포구,서울특별시 마포구 아현동 607-1,37.5530014,126.95668793,2016-06-29 12:00:00.000,12.0,,LCD,12,2016,6,29,2
181.0,망원초록길 입구,마포구,서울특별시 마포구 마포나루길 467,37.55134201,126.90267181,2016-07-06 12:00:00.000,15.0,,LCD,15,2016,7,6,2
182.0,망원2빗물펌프장 앞,마포구,서울특별시?마포구?동교로?8,37.5513649,126.90306091,2016-07-06 12:00:00.000,10.0,9.0,QR,19,2016,7,6,2
183.0,하늘채코오롱아파트 건너편,마포구,서울특별시 마포구 연남로 30,37.56516647,126.91939545,2016-07-06 12:00:00.000,15.0,,LCD,15,2016,7,6,2
184.0,7번가피자 서교망원점,마포구,서울특별시 마포구 월드컵로 119,37.55894852,126.90775299,2016-07-06 12:00:00.000,9.0,9.0,QR,18,2016,7,6,2
185.0,마포 신수공원 앞,마포구,서울특별시 마포구 현석동 106-32,37.54254532,126.93429565,2016-07-06 12:00:00.000,15.0,15.0,QR,30,2016,7,6,2
186.0,월드컵공원,마포구,서울특별시 마포구 하늘공원로 108-1,37.56396484,126.89820862,2016-07-06 12:00:00.000,40.0,40.0,QR,80,2016,7,6,2
199.0,서울 월드컵 경기장,마포구,서울특별시 마포구 성산동 515,37.56684494,126.89644623,2016-09-02 11:00:00.000,30.0,30.0,QR,60,2016,9,2,4
400.0,상암한화오벨리스크 1차 앞,마포구,서울특별시 마포구 구룡길 19,37.58752441,126.88300323,2015-10-07 11:57:12.000,15.0,14.0,QR,29,2015,10,7,2
401.0,상암월드컵파크 10단지 앞,마포구,서울특별시 마포구 월드컵북로 502-36,37.58618927,126.88161469,2015-10-07 11:14:18.000,15.0,13.0,QR,28,2015,10,7,2
402.0,상암월드컵파크 9단지 앞,마포구,서울특별시 마포구 월드컵북로 501,37.58285522,126.87982178,2015-10-07 11:15:53.000,20.0,20.0,QR,40,2015,10,7,2
403.0,부엉이공원 앞,마포구,서울특별시 마포구 가양대로 189,37.58559036,126.88472748,2015-10-07 11:35:00.000,20.0,20.0,QR,40,2015,10,7,2
405.0,DMC빌 앞,마포구,서울특별시 마포구 월드컵북로60길 13,37.58265686,126.88578796,2015-10-07 11:36:50.000,8.0,8.0,QR,16,2015,10,7,2
406.0,상암월드컵파크 7단지 앞,마포구,서울특별시 마포구 월드컵로42길 22,37.58111191,126.88087463,2015-10-07 11:37:38.000,15.0,15.0,QR,30,2015,10,7,2
407.0,마포구 육아종합지원센터,마포구,서울특별시 마포구 상암산로1길 71,37.58063126,126.88367462,2015-10-07 11:38:35.000,8.0,8.0,QR,16,2015,10,7,2
408.0,LG CNS앞,마포구,서울특별시 마포구 월드컵북로 424,37.58081055,126.88665009,2015-10-07 11:39:10.000,14.0,14.0,QR,28,2015,10,7,2
409.0,누리꿈스퀘어 옆,마포구,서울특별시 마포구 월드컵북로 396,37.57939911,126.88916016,2015-10-07 11:39:49.000,30.0,30.0,QR,60,2015,10,7,2
410.0,상암중학교 옆,마포구,서울특별시 마포구 상암동 1691,37.57739258,126.88747406,2015-10-07 11:40:22.000,10.0,10.0,QR,20,2015,10,7,2
411.0,DMC홍보관,마포구,서울특별시 마포구 월드컵북로 366,37.5779953,126.89147186,2015-10-07 11:40:56.000,10.0,10.0,QR,20,2015,10,7,2
412.0,DMC산학협력연구센터 앞,마포구,서울특별시 마포구 매봉산로 37,37.57580185,126.89073944,2015-10-07 11:41:36.000,22.0,21.0,QR,43,2015,10,7,2
413.0,상암월드컵파크 3단지 후문,마포구,서울특별시 마포구 매봉산로 8,37.57147598,126.88968658,2015-10-07 11:41:36.000,10.0,10.0,QR,20,2015,10,7,2
414.0,상암동주민센터 옆,마포구,서울특별시 마포구 매봉산로2길 16,37.57822037,126.89447021,2015-10-07 11:42:29.000,8.0,8.0,QR,16,2015,10,7,2
415.0,DMC역 9번출구 앞,마포구,서울특별시 마포구 성암로 지하184,37.57746887,126.89736176,2015-10-07 11:43:11.000,10.0,10.0,QR,20,2015,10,7,2
416.0,상암월드컵파크 1단지 교차로,마포구,서울특별시 마포구 월드컵북로 502-7,37.57566452,126.89444733,2015-10-07 11:44:53.000,12.0,12.0,QR,24,2015,10,7,2
417.0,DMC역 2번출구 옆,마포구,서울특별시 은평구 수색로 지하175,37.57506943,126.8999176,2015-10-07 11:42:23.000,20.0,20.0,QR,40,2015,10,7,2
418.0,월드컵경기장역 3번출구 옆,마포구,서울특별시 마포구 월드컵로 지하240,37.57072067,126.89897919,2015-10-07 11:40:49.000,10.0,20.0,QR,30,2015,10,7,2
419.0,홈플러스 마포점 앞,마포구,서울특별시 마포구 월드컵로 240,37.56842041,126.89942932,2015-10-07 11:40:04.000,21.0,21.0,QR,42,2015,10,7,2
420.0,서울시 공공자전거 상암센터,마포구,서울특별시 마포구 월드컵북로47길 10,37.56624603,126.8961792,2015-10-07 11:39:12.000,40.0,37.0,QR,77,2015,10,7,2
421.0,마포구청 앞,마포구,서울특별시 마포구 월드컵로 212,37.56574631,126.9018631,2015-10-07 11:37:49.000,8.0,8.0,QR,16,2015,10,7,2
422.0,문화비축기지,마포구,서울특별시 마포구 증산로 87,37.56897736,126.89440155,2017-08-28 17:51:06.000,9.0,9.0,QR,18,2017,8,28,0
424.0,롯데하이마트 (상암월드컵점),마포구,서울특별시 상암동 1715-29,37.57361984,126.8980484,2017-11-01 16:00:00.000,15.0,,LCD,15,2017,11,1,2
425.0,DMC첨단산업센터,마포구,서울특별시 마포구 성암로330,37.58450317,126.88559723,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
426.0,서울신용보증재단,마포구,서울특별시 마포구 마포대로 163,37.54906082,126.95417786,2018-07-04 00:00:00.000,10.0,,LCD,10,2018,7,4,2
427.0,성산시영아파트,마포구,서울특별시 마포구 월드컵북로 260,37.56958389,126.90381622,2018-02-26 11:34:06.000,10.0,,LCD,10,2018,2,26,0
432.0,마포중앙도서관,마포구,마포구 성산로 128,37.56333923,126.90820312,2018-10-12 00:00:00.000,10.0,,LCD,10,2018,10,12,4
436.0,이대역 5번출구,마포구,마포구 대흥동 2-1,37.55659103,126.94618988,2018-11-21 00:00:00.000,10.0,,LCD,10,2018,11,21,2
437.0,대흥역1번출구,마포구,마포구 대흥동 105-4,37.54846954,126.9409256,2018-12-04 00:00:00.000,12.0,,LCD,12,2018,12,4,1
438.0,성산2-1 공영주차장,마포구,마포구 성산동 199-46,37.56472015,126.9067688,2018-11-22 00:00:00.000,15.0,,LCD,15,2018,11,22,3
440.0,하늘공원 입구,마포구,마포구 하늘공원로 108-2,37.57012177,126.88134766,2019-08-02 00:00:00.000,15.0,,LCD,15,2019,8,2,4
487.0,신석초교앞 교차로 교통섬,마포구,마포구 용강동 494-6 ,37.54364014,126.93830872,2020-04-03 00:00:00.000,,15.0,QR,15,2020,4,3,4
488.0,푸르메병원,마포구,마포구 상암동 632,37.58456802,126.88021088,2020-04-06 00:00:00.000,,10.0,QR,10,2020,4,6,0
489.0,구룡근린공원,마포구,마포구 상암동 1583,37.58320236,126.88276672,2020-04-06 00:00:00.000,,10.0,QR,10,2020,4,6,0
490.0,가온문화공원,마포구,마포구 상암동 1594,37.58207703,126.88766479,2020-04-06 00:00:00.000,,23.0,QR,23,2020,4,6,0
491.0,월드컵파크 4단지,마포구,마포구 상암동 1761,37.57597733,126.88806915,2020-04-06 00:00:00.000,,10.0,QR,10,2020,4,6,0
493.0,홍대입구역 6번출구,마포구,마포구 서교동 193-4,37.55657578,126.9288559,2020-04-12 00:00:00.000,,7.0,QR,7,2020,4,12,6
494.0,신수동주민센터,마포구,마포구 신수동 458,37.54724503,126.93502808,2020-09-16 00:00:00.000,,5.0,QR,5,2020,9,16,2
495.0,염리초등학교 앞,마포구,마포구 도화동 536,37.54243088,126.9469986,2020-03-26 00:00:00.000,,10.0,QR,10,2020,3,26,3
497.0,합정동주민센터 앞,마포구,마포구 합정동 473-2,37.551754,126.91230011,2020-04-06 00:00:00.000,,25.0,QR,25,2020,4,6,0
498.0,연남동주민센터 앞,마포구,마포구 연남동 250-11,37.56465149,126.92212677,2020-04-08 00:00:00.000,,10.0,QR,10,2020,4,8,2
3002.0,벽산상암스마트큐브,마포구,마포구 성산동 593-1,37.5650444,126.9036026,2020-04-06 00:00:00.000,,10.0,QR,10,2020,4,6,0
3003.0,래미안신공덕3차아파트,마포구,마포구 공덕동 457,37.54554749,126.95679474,2020-04-02 00:00:00.000,,5.0,QR,5,2020,4,2,3
3005.0,마포구청 청사내,마포구,마포구 월드컵로 212,37.56624603,126.90218353,2020-04-02 00:00:00.000,,10.0,QR,10,2020,4,2,3
3006.0,상암월드컵파크5단지(상암중학교),마포구,마포구 상암동 1727,37.57948685,126.88739014,2020-04-06 00:00:00.000,,10.0,QR,10,2020,4,6,0
3007.0,MBC 앞,마포구,마포구 상암동 1704,37.58194733,126.89029694,2020-04-06 00:00:00.000,,10.0,QR,10,2020,4,6,0
3008.0,DMC역7번출구,마포구,마포구 상암동 1133,37.57711411,126.89836121,2020-04-06 00:00:00.000,,10.0,QR,10,2020,4,6,0
3009.0,홍대입구역 사거리,마포구,마포구 서교동 418,37.55583954,126.92043304,2020-04-12 00:00:00.000,,10.0,QR,10,2020,4,12,6
3010.0,홍대입구역 3번출구,마포구,마포구 동교동 155-27,37.5582962,126.92538452,2020-04-12 00:00:00.000,,15.0,QR,15,2020,4,12,6
4202.0,프런트원(공덕역4번출구 앞),마포구,마포구 마포대로 122,37.54585266,126.95259857,2020-12-02 00:00:00.000,,9.0,QR,9,2020,12,2,2
4206.0,광흥창역5번출구,마포구,마포구 창전동 246-34,37.54737854,126.931633,2020-12-02 00:00:00.000,,7.0,QR,7,2020,12,2,2
4207.0,아만티호텔 앞,마포구,마포구 서교동 445-7,37.5573082,126.91885376,2020-12-03 00:00:00.000,,10.0,QR,10,2020,12,3,3
4208.0,스타벅스(동교동) 앞,마포구,마포구 동교동 205-6,37.5566597,126.91986847,2020-12-03 00:00:00.000,,10.0,QR,10,2020,12,3,3
4210.0,가좌행복주택 앞,마포구,마포구 중동 275,37.56949234,126.91184235,2020-12-02 00:00:00.000,,7.0,QR,7,2020,12,2,2
4211.0,시석빌딩 앞,마포구,마포구 합정동 412-34,37.5483017,126.91671753,2020-12-03 00:00:00.000,,8.0,QR,8,2020,12,3,3
4212.0,한화오벨리스크 앞,마포구,마포구 상암동 1758,37.58332062,126.88156128,2020-12-02 00:00:00.000,,10.0,QR,10,2020,12,2,2
4213.0,마포구중앙도서관 정문 앞,마포구,마포구 성산동 275-26,37.56415558,126.90814972,2020-12-02 00:00:00.000,,15.0,QR,15,2020,12,2,2
4214.0,JTBC 앞,마포구,마포구 상암산로 38 ,37.57730484,126.8901825,2020-12-02 00:00:00.000,,10.0,QR,10,2020,12,2,2
4216.0,망원정 앞,마포구,마포구 합정동454-23,37.5500679,126.90480042,2021-07-14 00:00:00.000,,10.0,QR,10,2021,7,14,2
4217.0,한강공원 망원나들목,마포구,마포구 망원동 462-8,37.55557632,126.89688873,2021-09-14 00:00:00.000,,20.0,QR,20,2021,9,14,1
4218.0,디지털매직스페이스,마포구,MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간,37.58119965,126.88957977,2021-10-28 00:00:00.000,,13.0,QR,13,2021,10,28,3
4220.0,신촌 청년주택,마포구,마포구 창전동15-1,37.54985428,126.93203735,2021-10-28 00:00:00.000,,10.0,QR,10,2021,10,28,3
4221.0,솔리스타오피스텔(공덕동주민센터),마포구,서울  마포구 공덕동 30-19,37.55015945,126.96052551,2021-10-26 00:00:00.000,,13.0,QR,13,2021,10,26,1
4222.0,서울디자인고등학교 앞,마포구,마포구 염리동 160-68 (동도중학교.서울디자인고등학교 버스정류장에서 공덕방향으로의 보도블럭 공간) (매장 '호계식' 앞),37.54568481,126.94676971,2021-10-26 00:00:00.000,,5.0,QR,5,2021,10,26,1
4224.0,서부운전면허시험장,마포구,서울 마포구 월드컵로42길 13,37.57892227,126.882164,2021-10-26 00:00:00.000,,5.0,QR,5,2021,10,26,1
4226.0,마포프레스티지자이 1,마포구,서울시 마포구 염리동 30-29,37.55152893,126.94669342,2021-10-26 00:00:00.000,,14.0,QR,14,2021,10,26,1
4233.0,코오롱아파트사거리,마포구,마포구 연남로 42 코오롱아파트사거리,37.56303787,126.9214325,2021-10-28 00:00:00.000,,10.0,QR,10,2021,10,28,3
4234.0,에스테반,마포구,마포구 만리재로 95,37.54891968,126.95951843,2021-10-28 00:00:00.000,,10.0,QR,10,2021,10,28,3
4238.0,상암한샘빌딩앞,마포구,서울시 마포구 성암로 179,37.57649231,126.89867401,2021-10-28 00:00:00.000,,7.0,QR,7,2021,10,28,3
4240.0,아현문화건강센터,마포구,서울시 마포구 아현동 645-14,37.55235291,126.95147705,2021-10-28 00:00:00.000,,8.0,QR,8,2021,10,28,3
4244.0,당인리발전소 공원 앞,마포구,서울 마포구 합정동 50-15,37.54529572,126.91764832,2021-12-09 00:00:00.000,,10.0,QR,10,2021,12,9,3
4246.0,상수역새마을금고,마포구,서울 마포구 독막로 8,37.54758835,126.92464447,2021-12-09 00:00:00.000,,5.0,QR,5,2021,12,9,3
4247.0,서울서부지방법원등기국앞,마포구,서울서부지방법원등기국앞,37.55184937,126.95478058,2021-12-09 00:00:00.000,,10.0,QR,10,2021,12,9,3
4248.0,신촌 교보빌딩,마포구,신촌로 134,37.5560112,126.94034576,2021-12-09 00:00:00.000,,10.0,QR,10,2021,12,9,3
5503.0,마포아트센터 앞,마포구,대흥로20길8,37.55034256,126.94580078,2022-08-31 00:00:00.000,,5.0,QR,5,2022,8,31,2
5504.0,아현교회,마포구,마포구 신촌로 212,37.55677795,126.94934082,2023-02-10 00:00:00.000,,7.0,QR,7,2023,2,10,4
5506.0,월드컵참누리아파트,마포구,마포구 월드컵북로38길 54,37.57212448,126.90597534,2023-07-10 00:00:00.000,,10.0,QR,10,2023,7,10,0
5507.0,아현래미안푸르지오아파트 104동 앞,마포구,마포구 아현동 777,37.55515671,126.95292664,2023-10-11 00:00:00.000,,10.0,QR,10,2023,10,11,2
5508.0,성산유수지공원,마포구,마포구 성산동 445,37.57402039,126.90102386,2023-10-23 00:00:00.000,,8.0,QR,8,2023,10,23,0
700.0,KB국민은행 염창역 지점 앞,양천구,서울특별시 양천구 목동 559,37.5468483,126.87277222,2016-06-29 12:00:00.000,20.0,,LCD,20,2016,6,29,2
701.0,목동사거리 부근,양천구,서울특별시 양천구 목동 813,37.53280258,126.86392975,2016-06-29 12:00:00.000,8.0,,LCD,8,2016,6,29,2
702.0,목4동주민센터 옆,양천구,서울특별시 양천구 목동 904-3,37.53254318,126.86872864,2016-06-29 12:00:00.000,19.0,,LCD,19,2016,6,29,2
703.0,오목교역 7번출구 앞,양천구,서울특별시 양천구 목동 451,37.52362823,126.87524414,2016-06-29 12:00:00.000,12.0,12.0,QR,24,2016,6,29,2
704.0,남부법원검찰청 교차로,양천구,서울특별시 양천구 신정동 1095,37.52325439,126.86490631,2016-06-29 12:00:00.000,14.0,,LCD,14,2016,6,29,2
706.0,신정네거리역,양천구,서울특별시 양천구 신월동 894,37.5218811,126.85175323,2016-06-29 12:00:00.000,15.0,15.0,QR,30,2016,6,29,2
708.0,서울출입국관리사무소 앞,양천구,서울특별시 양천구 신정동 319-3,37.51897049,126.8699646,2016-06-29 12:00:00.000,16.0,,LCD,16,2016,6,29,2
709.0,신정3동 현장민원실 앞,양천구,서울특별시 양천구 신정동 760-2,37.51158524,126.84156036,2016-06-29 12:00:00.000,20.0,,LCD,20,2016,6,29,2
710.0,금옥여고보도육교,양천구,신정로 213,37.50971222,126.84416962,2016-06-29 12:00:00.000,12.0,10.0,QR,22,2016,6,29,2
711.0,신일해피트리아파트 앞,양천구,서울특별시 양천구 신월동 1063-4,37.51705933,126.84848785,2016-06-29 12:00:00.000,20.0,,LCD,20,2016,6,29,2
712.0,강월초교입구 사거리,양천구,서울특별시 양천구 신월동 905,37.51699829,126.83831787,2016-06-29 12:00:00.000,14.0,,LCD,14,2016,6,29,2
713.0,양서중학교 옆,양천구,서울특별시 양천구 신월동 790,37.53304672,126.82995605,2016-06-29 12:00:00.000,20.0,20.0,QR,40,2016,6,29,2
714.0,한국SGI 양천문화회관 앞,양천구,서울특별시 양천구 신월동 790,37.532547,126.83080292,2016-06-29 12:00:00.000,10.0,,LCD,10,2016,6,29,2
716.0,신정6동 주민센터 인근,양천구,서울특별시 양천구 목동서로 355,37.51731873,126.86431885,2016-07-06 12:00:00.000,23.0,,LCD,23,2016,7,6,2
719.0,홍익병원앞 교차로,양천구,서울특별시 양천구 등촌로 2,37.5303688,126.86425781,2016-07-06 12:00:00.000,10.0,,LCD,10,2016,7,6,2
720.0,서울강월초등학교 앞,양천구,서울특별시 양천구 신월로 97,37.5161972,126.8348999,2016-07-06 12:00:00.000,10.0,,LCD,10,2016,7,6,2
722.0,경서농협 버스정류장(우리은행신정동지점방향),양천구,서울특별시 양천구 신월로 328,37.52151108,126.85738373,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
723.0,SBS방송국,양천구,서울특별시 양천구 목동서로161,37.52916336,126.87274933,2017-11-01 16:00:00.000,15.0,,LCD,15,2017,11,1,2
724.0,계남공원 입구 주출입구 좌측,양천구,서울특별시 양천구 신정동 621-14,37.51059723,126.85732269,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
725.0,양강중학교앞 교차로,양천구,서울특별시 양천구 남부순환로88길5-16,37.52433395,126.85054779,2017-11-01 16:00:00.000,15.0,,LCD,15,2017,11,1,2
726.0,목동3단지 시내버스정류장,양천구,서울특별시 양천구 목동중앙로 49 ,37.5343895,126.86959839,2017-11-01 16:00:00.000,18.0,,LCD,18,2017,11,1,2
729.0,서부식자재마트 건너편,양천구,서울특별시 양천구 신정동 236 ,37.51037979,126.8667984,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
731.0,서울시 도로환경관리센터,양천구,서울특별시 양천구 목동동로 316-6,37.5298996,126.87654114,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
732.0,신월중학교,양천구,서울특별시 양천구 화곡로 59,37.53955078,126.82830048,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
733.0,신정이펜하우스314동,양천구,서울특별시 양천구 신정이펜1로50 ,37.51409912,126.83100128,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
734.0,신트리공원 입구,양천구,서울특별시 양천구 신정동 310-8 ,37.51395035,126.85605621,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
735.0,영도초등학교,양천구,서울특별시 양천구 목동중앙로 70 ,37.53637695,126.87151337,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
736.0,오솔길공원,양천구,서울특별시 양천구 남부순환로70길11-9,37.52219009,126.83670044,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
737.0,장수공원,양천구,서울특별시 양천구 신월로 894 ,37.52256012,126.84947968,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
739.0,신월사거리,양천구,서울특별시 양천구 신월동 263,37.53620148,126.82779694,2017-11-01 16:00:00.000,15.0,,LCD,15,2017,11,1,2
740.0,으뜸공원,양천구,서울특별시 양천구 가로공원로 133,37.53636932,126.83171082,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
741.0,화곡로 입구 교차로,양천구,서울특별시 양천구 신월동 258,37.53952026,126.82540131,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
742.0,등촌역 5번 출구 뒤,양천구,서울특별시 양천구 등촌로 236,37.55073166,126.86457825,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
743.0,현대6차아파트 101동 옆,양천구,서울특별시 양천구 신정동 735-5,37.50889969,126.84268188,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
744.0,신목동역 2번 출구,양천구,서울특별시 양천구 목동중앙로 212 앞,37.54384232,126.88254547,2017-11-01 16:00:00.000,10.0,40.0,QR,50,2017,11,1,2
745.0,강서초등학교,양천구,서울특별시 양천구 오목로 31 부근,37.52228165,126.83969879,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
746.0,목동2단지 상가,양천구,서울특별시  양천구 목동 902-5 ,37.53650284,126.87774658,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
747.0,목동3단지 상가,양천구,서울특별시 양천구 목동 903-6,37.53458023,126.8756485,2017-11-01 16:00:00.000,10.0,,LCD,10,2017,11,1,2
748.0,목동운동장,양천구,서울특별시 양천구 안양천로 939,37.53025055,126.87930298,2017-11-01 16:00:00.000,15.0,,LCD,15,2017,11,1,2
749.0,이대목동병원보도육교,양천구,서울특별시 양천구 목동 911-10,37.53722763,126.88661194,2018-07-04 00:00:00.000,10.0,,LCD,10,2018,7,4,2
750.0,연의근린공원 건너편,양천구,서울특별시 양천구 신정로7길 92,37.51215744,126.83562469,2018-02-26 11:37:37.000,10.0,,LCD,10,2018,2,26,0
752.0,성원2차 아파트,양천구,서울특별시 양천구 목동중앙남로 100,37.54218292,126.86330414,2018-02-26 11:39:47.000,10.0,,LCD,10,2018,2,26,0
754.0,목동1단지아파트 118동 앞,양천구, 양천구 목동서로 38,37.54114151,126.87667847,2018-09-27 00:00:00.000,10.0,,LCD,10,2018,9,27,3
755.0,목동1단지아파트 상가 앞,양천구,양천구 목동서로 38,37.5378685,126.88140869,2018-09-27 00:00:00.000,10.0,,LCD,10,2018,9,27,3
756.0,목동주차장,양천구,양천구 목동동로 298,37.52667999,126.8761673,2018-09-27 00:00:00.000,15.0,,LCD,15,2018,9,27,3
757.0,신정이펜하우스 1단지아파트 입구 사거리,양천구,양천구 신정이펜1로 99,37.51427841,126.82874298,2018-09-27 00:00:00.000,10.0,,LCD,10,2018,9,27,3
758.0,한사랑교회 앞,양천구,양천구 목동동로 33,37.51472092,126.85919952,2018-09-27 00:00:00.000,13.0,,LCD,13,2018,9,27,3
759.0,보아스아파트 앞,양천구,양천구 오목로3길 32,37.52407074,126.83860016,2018-09-20 00:00:00.000,10.0,,LCD,10,2018,9,20,3
760.0,잣절보도육교 아래,양천구, 양천구 남부순환로 699,37.50682068,126.84429932,2018-10-15 00:00:00.000,10.0,,LCD,10,2018,10,15,0
762.0,오목로 무중력지대 앞,양천구, 양천구 신목로 126,37.52474213,126.87766266,2018-09-27 00:00:00.000,10.0,,LCD,10,2018,9,27,3
763.0,목동11단지 아파트,양천구,목동동로 10,37.51065826,126.85916138,2018-11-05 00:00:00.000,10.0,,LCD,10,2018,11,5,0
764.0,목동청소년수련관,양천구,양천구 목동동로 323,37.53102875,126.87589264,2018-10-26 00:00:00.000,30.0,,LCD,30,2018,10,26,4
765.0,오목교역 3번출구,양천구,서울특별시 양천구 목동동로 270,37.52477646,126.87548065,2019-01-02 00:00:00.000,12.0,,LCD,12,2019,1,2,2
766.0,신목동역 3번출구,양천구,양천구 목동 136-1,37.54394913,126.883461,2019-03-12 00:00:00.000,15.0,,LCD,15,2019,3,12,1
767.0,신정숲속마을아파트,양천구,양천구 신정로 110,37.50574493,126.83631134,2020-03-11 00:00:00.000,,10.0,QR,10,2020,3,11,2
